,,,," 47,704,781 ", -   ," 3,975,351 "," 10,462,976 "," 28,872,672 "," 20,986,071 "," 8,356,947 "," 22,420,698 "," 15,363,218 "," 27,092,138 "," 882,066 ", -   , -   , -   ,," 32,756,543 "," 33,699,770 ",,,
Location,,,,Populaton,, Clusters' PiN (Number) , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
 Admin 1 , Admin 1 P-Code , Admin 2 , Admin 2 P-Code , Total Population , Population Group , Site Management  , Education , Food Security and Livlihoods , Health  , Nutrition , Protection , Shelter NFI  , WASH , RCF , GBV , Mine Action , Child Protection ,Severity, Preliminary PiN , Final PiN with refugee , Evidence & Comments ,,
White Nile,SD09,Guli,SD09052," 14,951 ", IDPs , -   , 537 ," 12,529 "," 6,853 "," 2,738 "," 7,476 "," 12,694 ", -   , -   ,,,,3," 12,694 "," 12,694 ", No ,,
Red Sea,SD10,Dordieb,SD10063," 2,145 ", IDPs , -   , 50 , 429 , -   , 329 ," 1,073 ", 585 ," 1,931 ", -   ,,,,3," 1,931 "," 1,931 ", Yes ,,
Red Sea,SD10,Port Sudan,SD10064," 125,584 ", IDPs ," 62,792 "," 20,367 "," 99,362 ", -   ," 19,274 "," 60,607 "," 99,896 "," 99,896 ", -   ,,,,3," 99,896 "," 99,896 ", Yes ,,
Red Sea,SD10,Tawkar,SD10065," 8,319 ", IDPs ," 5,823 "," 2,337 "," 4,192 "," 7,071 "," 1,277 "," 1,807 "," 2,995 "," 7,487 ", -   ,,,,3," 7,487 "," 7,487 ", No ,,
Red Sea,SD10,Hala'ib,SD10066, 376 , IDPs , -   , -   , 217 , 231 , 58 , 188 , 231 , 231 , -   ,,,,3, 231 , 231 , No ,,
Red Sea,SD10,Jubayt Elma'aadin,SD10067, 164 , IDPs , -   , -   , 93 , -   , 25 , 82 , 147 , 148 , -   ,,,,3, 148 , 148 , Yes ,,
Red Sea,SD10,Sawakin,SD10068," 1,997 ", IDPs , -   , -   , 533 , 999 , 307 , 999 , -   , -   , -   ,,,,3, 999 , 999 , Yes ,,
Red Sea,SD10,Al Ganab,SD10069," 2,399 ", IDPs , -   , -   ," 1,911 ", -   , 368 ," 1,200 "," 1,200 "," 2,159 ", -   ,,,,3," 2,159 "," 2,159 ", No ,,
Red Sea,SD10,Haya,SD10070," 4,345 ", IDPs , -   , 276 ," 2,998 ", -   , 667 ," 1,807 "," 2,414 "," 2,998 ", -   ,,,,3," 2,998 "," 2,998 ", No ,,
Red Sea,SD10,Sinkat,SD10071," 9,785 ", IDPs , -   , 919 ," 1,807 ", -   ," 1,502 "," 1,807 ", -   ," 1,807 ", -   ,,,,3," 1,807 "," 1,807 ", Yes ,,
Red Sea,SD10,Agig,SD10072, 401 , IDPs , -   , -   , 193 , -   , 62 , 201 , -   , 201 , -   ,,,,3, 201 , 201 , Yes ,,
Kassala,SD11,Halfa Aj Jadeedah,SD11052," 20,130 ", IDPs , -   , 968 ," 9,085 "," 12,460 "," 3,566 "," 10,065 ", -   ," 12,460 ", -   ,,,,3," 12,460 "," 12,460 ", Yes ,,
Kassala,SD11,Madeinat Kassala,SD11053," 48,327 ", IDPs , -   ," 8,496 ", -   ," 18,132 "," 8,562 "," 18,912 ", -   ," 18,912 ", -   ,,,,3," 18,912 "," 18,912 ", Yes ,,
Kassala,SD11,Reifi Gharb Kassala,SD11054, 570 , IDPs , 285 , 100 , 429 , 272 , 101 , 285 , 513 , 513 , -   ,,,,3, 513 , 513 , No ,,
Kassala,SD11,Reifi Aroma,SD11055," 4,620 ", IDPs , -   , -   , 939 ," 3,340 ", 819 ," 1,492 "," 2,310 "," 4,158 ", -   ,,,,3," 4,158 "," 4,158 ", No ,,
Kassala,SD11,Reifi Kassla,SD11056," 3,110 ", IDPs , -   , 483 ," 1,024 "," 1,308 ", 551 ," 1,555 "," 2,378 "," 2,799 ", -   ,,,,3," 2,799 "," 2,799 ", No ,,
Kassala,SD11,Reifi Shamal Ad Delta,SD11057," 2,832 ", IDPs , -   , 38 , 783 ," 1,227 ", 502 ," 1,227 ", -   ," 1,227 ", -   ,,,,3," 1,227 "," 1,227 ", Yes ,,
Kassala,SD11,Reifi Hamashkureib,SD11058, 695 , IDPs , -   , -   , 539 , 534 , 123 , 348 , 625 , 626 , -   ,,,,4, 626 , 626 , Yes ,,
Kassala,SD11,Reifi Telkok,SD11059," 2,760 ", IDPs ," 1,932 ", 508 , 606 ," 1,307 ", 489 ," 1,227 "," 2,300 "," 2,484 ", -   ,,,,3," 2,484 "," 2,484 ", No ,,
Kassala,SD11,Reifi Khashm Elgirba,SD11060," 6,709 ", IDPs , -   , -   ," 2,963 "," 3,355 "," 1,189 "," 3,355 "," 3,096 ", -   , -   ,,,,3," 3,355 "," 3,355 ", No ,,
Kassala,SD11,Reifi Wad Elhilaiw,SD11061," 1,400 ", IDPs , -   , 375 ," 1,260 "," 1,120 ", 248 , 700 , 400 ," 1,260 ", -   ,,,,4," 1,260 "," 1,260 ", Yes ,,
Kassala,SD11,Reifi Nahr Atbara,SD11062," 5,522 ", IDPs , -   ," 1,068 ", -   ," 1,140 ", 979 ," 1,959 "," 2,209 "," 2,209 ", -   ,,,,3," 2,209 "," 2,209 ", No ,,
Gedaref,SD12,Al Butanah,SD12073," 4,756 ", IDPs , -   , -   , -   ," 2,944 ", 860 ," 2,378 "," 4,280 "," 4,280 ", -   ,,,,3," 4,280 "," 4,280 ", Yes ,,
Gedaref,SD12,Al Fao,SD12074," 20,950 ", IDPs ," 10,475 "," 5,772 "," 17,189 "," 9,603 "," 3,790 "," 14,665 "," 17,553 "," 18,855 ", -   ,,,,3," 18,855 "," 18,855 ", No ,,
Gedaref,SD12,Al Fashaga,SD12075," 8,875 ", IDPs ," 4,438 ", 913 ," 7,922 "," 5,793 "," 1,606 "," 4,438 "," 6,656 ", -   , -   ,,,,3," 7,922 "," 7,922 ", No ,,
Gedaref,SD12,Al Qureisha,SD12076," 10,547 ", IDPs , -   ," 2,979 "," 4,910 ", -   ," 1,908 "," 5,274 "," 5,274 "," 5,274 ", -   ,,,,3," 5,274 "," 5,274 ", Yes ,,
Gedaref,SD12,Basundah,SD12077," 38,666 ", IDPs ," 19,333 "," 10,969 "," 23,586 ", -   ," 6,996 "," 23,297 "," 34,799 "," 34,799 ", -   ,,,,4," 34,799 "," 34,799 ", Yes ,,
Gedaref,SD12,Al Galabat Al Gharbyah - Kassab,SD12078," 31,956 ", IDPs ," 15,978 "," 10,766 "," 16,112 "," 11,990 "," 5,782 "," 15,671 "," 15,978 "," 16,112 ", -   ,,,,3," 16,112 "," 16,112 ", Yes ,,
Gedaref,SD12,Gala'a Al Nahal,SD12079," 57,214 ", IDPs , -   ," 16,181 "," 39,306 ", -   ," 10,352 "," 10,904 "," 15,098 "," 39,306 ", -   ,,,,3," 39,306 "," 39,306 ", Yes ,,
Gedaref,SD12,Madeinat Al Gedaref,SD12080," 189,077 ", IDPs ," 94,539 "," 36,272 "," 132,070 "," 58,236 "," 34,213 "," 94,274 "," 86,821 "," 170,169 ", -   ,,,,3," 170,169 "," 170,169 ", No ,,
Gedaref,SD12,Wasat Al Gedaref,SD12081," 7,576 ", IDPs ," 3,788 ", 92 ," 1,644 "," 2,333 "," 1,370 "," 3,426 "," 5,076 "," 5,076 ", -   ,,,,3," 5,076 "," 5,076 ", Yes ,,
Gedaref,SD12,Al Mafaza,SD12082," 9,465 ", IDPs , -   ," 3,647 "," 7,542 "," 3,347 "," 1,712 "," 4,733 "," 2,366 "," 7,542 ", -   ,,,,3," 7,542 "," 7,542 ", Yes ,,
Gedaref,SD12,Galabat Ash-Shargiah,SD12083," 37,895 ", IDPs , -   ," 12,105 "," 17,799 "," 13,401 "," 6,856 "," 17,144 "," 25,263 "," 25,263 ", -   ,,,,3," 25,263 "," 25,263 ", Yes ,,
Gedaref,SD12,Ar Rahad,SD12084," 29,095 ", IDPs , -   ," 4,961 "," 16,741 "," 13,336 "," 5,265 "," 10,904 "," 15,517 "," 16,741 ", -   ,,,,3," 16,741 "," 16,741 ", Yes ,,
North Kordofan,SD13,Um Rawaba,SD13023," 41,320 ", IDPs , -   ," 8,914 "," 25,379 "," 27,920 "," 7,599 "," 19,485 "," 21,905 "," 27,920 ", -   ,,,,3," 27,920 "," 27,920 ", Yes ,,
North Kordofan,SD13,Sheikan,SD13024," 70,106 ", IDPs ," 49,074 "," 25,103 "," 57,985 "," 56,085 "," 12,894 "," 63,095 "," 48,036 "," 63,095 ", -   ,,,,4," 63,095 "," 63,095 ", No ,,
North Kordofan,SD13,Soudari,SD13025," 3,968 ", IDPs , -   ," 1,603 "," 1,984 "," 1,549 ", 730 ," 1,984 ", -   ," 1,984 ", -   ,,,,3," 1,984 "," 1,984 ", Yes ,,
North Kordofan,SD13,Bara,SD13026," 30,747 ", IDPs , -   ," 12,847 "," 18,500 "," 22,816 "," 5,655 "," 25,462 "," 23,060 "," 27,672 ", -   ,,,,4," 27,672 "," 27,672 ", No ,,
North Kordofan,SD13,Gebrat Al Sheikh,SD13027," 6,548 ", IDPs , -   ," 2,199 "," 5,893 "," 4,859 "," 1,204 "," 3,274 "," 2,728 "," 5,893 ", -   ,,,,3," 5,893 "," 5,893 ", Yes ,,
North Kordofan,SD13,Um Dam Haj Ahmed,SD13028," 15,281 ", IDPs , -   ," 6,202 "," 9,952 "," 9,952 "," 2,810 "," 7,641 ", -   ," 11,047 ", -   ,,,,4," 11,047 "," 9,952 ", Yes ,,
North Kordofan,SD13,Gharb Bara,SD13029," 10,770 ", IDPs , -   ," 4,502 "," 9,693 "," 4,937 "," 1,980 "," 7,539 "," 9,334 "," 9,693 ", -   ,,,,4," 9,693 "," 9,693 ", Yes ,,
North Kordofan,SD13,Ar Rahad,SD13030," 35,453 ", IDPs , -   ," 7,850 "," 27,029 "," 27,263 "," 6,521 "," 15,838 "," 13,787 "," 27,263 ", -   ,,,,4," 27,263 "," 27,263 ", Yes ,,
Sennar,SD14,Abu Hujar,SD14037, 470 , IDPs , -   , 177 , 423 , 223 , 85 , 235 , 181 , 423 , -   ,,,,4, 423 , 423 , Yes ,,
Sennar,SD14,Sennar,SD14038," 8,319 ", IDPs , -   ," 1,130 "," 3,813 "," 3,813 "," 1,509 "," 2,496 ", -   , -   , -   ,,,,3," 3,813 "," 3,813 ", Yes ,,
Sennar,SD14,Ad Dali,SD14039," 7,197 ", IDPs , -   , 549 ," 3,129 ", -   ," 1,305 "," 3,599 ", -   ," 3,599 ", -   ,,,,3," 3,599 "," 3,599 ", Yes ,,
Sennar,SD14,Ad Dinder,SD14040," 27,952 ", IDPs , -   ," 3,564 "," 9,742 ", -   ," 5,070 "," 9,742 "," 5,704 ", -   , -   ,,,,3," 9,742 "," 9,742 ", Yes ,,
Sennar,SD14,As Suki,SD14041," 23,526 ", IDPs , -   , -   ," 5,845 ", -   ," 4,267 "," 5,845 "," 4,705 ", -   , -   ,,,,3," 5,845 "," 5,845 ", Yes ,,
Sennar,SD14,Sharg Sennar,SD14042," 9,975 ", IDPs , -   ," 3,026 "," 3,026 ", -   ," 1,809 ", -   ," 2,909 ", -   , -   ,,,,3," 3,026 "," 3,026 ", Yes ,,
Sennar,SD14,Sinja,SD14043," 14,958 ", IDPs , -   ," 3,682 "," 7,479 "," 1,520 "," 2,713 "," 7,479 "," 5,753 ", -   , -   ,,,,3," 7,479 "," 7,479 ", Yes ,,
Aj Jazirah,SD15,Medani Al Kubra,SD15030," 3,927 ", IDPs , -   , 551 ," 1,924 "," 2,914 ", 704 ," 1,964 "," 2,618 "," 3,534 ", -   ,,,,4," 3,534 "," 3,534 ", No ,,
Aj Jazirah,SD15,Janub Aj Jazirah,SD15031," 4,865 ", IDPs , -   , 688 ," 3,162 "," 2,304 ", 871 ," 1,460 ", -   ," 3,162 ", -   ,,,,3," 3,162 "," 3,162 ", Yes ,,
Aj Jazirah,SD15,Um Algura,SD15032," 11,805 ", IDPs , -   ," 1,749 "," 3,990 ", -   ," 2,115 "," 3,542 "," 1,968 "," 9,444 ", -   ,,,,3," 9,444 "," 9,444 ", Yes ,,
Aj Jazirah,SD15,Sharg Aj Jazirah,SD15033," 2,355 ", IDPs , -   , 349 ," 1,213 ", -   , 422 , 707 , 981 ," 1,884 ", -   ,,,,4," 1,884 "," 1,884 ", Yes ,,
Aj Jazirah,SD15,Al Hasahisa,SD15034," 28,995 ", IDPs , -   ," 3,827 "," 8,554 "," 18,847 "," 5,196 "," 8,665 ", -   , -   , -   ,,,,3," 18,847 "," 18,847 ", Yes ,,
Aj Jazirah,SD15,Al Kamlin,SD15035," 55,924 ", IDPs , -   ," 5,885 "," 23,768 "," 20,804 "," 10,021 "," 8,665 "," 14,669 "," 36,351 ", -   ,,,,3," 36,351 "," 36,351 ", Yes ,,
Aj Jazirah,SD15,Al Manaqil,SD15036," 12,401 ", IDPs , -   ," 1,603 "," 6,821 "," 5,913 "," 2,222 "," 3,720 "," 3,704 "," 6,821 ", -   ,,,,3," 6,821 "," 6,821 ", Yes ,,
Aj Jazirah,SD15,Al Qurashi,SD15037," 9,380 ", IDPs , -   ," 1,227 "," 2,814 ", -   ," 1,680 "," 2,814 "," 2,317 ", -   , -   ,,,,3," 2,814 "," 2,814 ", Yes ,,
River Nile,SD16,Abu Hamad,SD16008," 60,630 ", IDPs , -   ," 7,474 "," 16,322 "," 25,499 "," 10,291 ", -   ," 16,421 "," 25,499 ", -   ,,,,3," 25,499 "," 25,499 ", Yes ,,
River Nile,SD16,Al Matama,SD16009," 85,972 ", IDPs , -   ," 2,233 "," 33,434 ", -   ," 14,593 "," 25,792 "," 19,702 ", -   , -   ,,,,3," 33,434 "," 33,434 ", No ,,
River Nile,SD16,Shendi,SD16010," 122,773 ", IDPs , -   ," 24,306 "," 57,372 ", -   ," 20,840 "," 59,312 "," 50,906 ", -   , -   ,,,,3," 59,312 "," 59,312 ", No ,,
River Nile,SD16,Ad Damar,SD16011," 58,050 ", IDPs , -   ," 6,203 "," 20,637 ", -   ," 9,854 "," 29,025 "," 14,190 "," 29,025 ", -   ,,,,3," 29,025 "," 29,025 ", Yes ,,
River Nile,SD16,Atbara,SD16012," 76,615 ", IDPs ," 53,631 "," 5,098 "," 22,885 "," 36,533 "," 13,004 "," 38,308 "," 29,114 "," 53,631 ", -   ,,,,3," 53,631 "," 53,631 ", Yes ,,
River Nile,SD16,Barbar,SD16013," 117,942 ", IDPs , -   ," 15,209 "," 55,114 "," 56,239 "," 20,020 "," 55,022 "," 41,771 "," 56,239 ", -   ,,,,3," 56,239 "," 56,239 ", Yes ,,
River Nile,SD16,Al Buhaira,SD16014," 4,035 ", IDPs , -   , -   ," 1,086 ", -   , 685 , -   ," 2,354 ", -   , -   ,,,,3," 2,354 "," 2,354 ", No ,,
Northern,SD17,Halfa,SD17014," 47,229 ", IDPs ," 33,060 "," 4,149 "," 32,182 "," 5,667 "," 7,901 "," 23,363 "," 22,303 "," 33,060 ", -   ,,,,3," 33,060 "," 33,060 ", No ,,
Northern,SD17,Delgo,SD17015," 33,817 ", IDPs , -   ," 5,891 "," 10,145 ", -   ," 5,658 "," 10,145 "," 10,020 ", -   , -   ,,,,3," 10,145 "," 10,145 ", Yes ,,
Northern,SD17,Al Burgaig,SD17016," 54,541 ", IDPs , -   ," 1,672 "," 9,125 ", -   ," 9,125 ", -   , -   , -   , -   ,,,,3," 9,125 "," 9,125 ", No ,,
Northern,SD17,Dongola,SD17017," 90,118 ", IDPs , -   ," 14,710 "," 45,059 ", -   ," 15,077 "," 45,059 "," 25,033 "," 45,059 ", -   ,,,,3," 45,059 "," 45,059 ", Yes ,,
Northern,SD17,Al Golid,SD17018," 60,983 ", IDPs , -   ," 6,409 "," 32,480 ", -   ," 10,203 "," 30,492 "," 23,716 ", -   , -   ,,,,3," 32,480 "," 32,480 ", No ,,
Northern,SD17,Ad Dabbah,SD17019," 118,474 ", IDPs ," 82,932 "," 21,127 "," 88,856 "," 73,335 "," 19,822 "," 58,125 "," 70,755 "," 88,856 ", -   ,,,,4," 88,856 "," 88,856 ", Yes ,,
Northern,SD17,Merwoe,SD17020," 114,093 ", IDPs , -   ," 18,859 "," 51,527 ", -   ," 19,089 "," 51,527 "," 44,370 ", -   , -   ,,,,3," 51,527 "," 51,527 ", Yes ,,
West Kordofan,SD18,Ghubaish,SD18021," 22,153 ", IDPs , -   ," 9,062 "," 13,292 "," 2,658 "," 4,074 "," 10,026 "," 13,292 "," 13,292 ", -   ,,,,3," 13,292 "," 13,292 ", Yes ,,
West Kordofan,SD18,An Nuhud,SD18022," 73,968 ", IDPs , -   ," 10,893 "," 55,912 "," 59,174 "," 13,604 "," 36,327 "," 25,889 "," 66,571 ", -   ,,,,4," 66,571 "," 66,571 ", No ,,
West Kordofan,SD18,Abu Zabad,SD18028," 34,987 ", IDPs , -   ," 14,077 "," 24,012 "," 25,962 "," 6,435 "," 17,358 "," 7,289 "," 31,488 ", -   ,,,,4," 31,488 "," 31,488 ", No ,,
West Kordofan,SD18,Wad Bandah,SD18029," 13,377 ", IDPs , -   ," 5,451 "," 11,242 "," 4,976 "," 2,460 "," 9,122 "," 6,131 "," 12,039 ", -   ,,,,3," 12,039 "," 12,039 ", No ,,
West Kordofan,SD18,Keilak,SD18085," 18,018 ", IDPs ," 12,613 "," 7,060 "," 13,397 "," 4,324 "," 3,313 "," 12,613 "," 15,015 "," 16,216 ", -   ,,,,4," 16,216 "," 16,216 ", No ,,
West Kordofan,SD18,As Salam - WK,SD18086," 37,586 ", IDPs , -   ," 15,235 "," 23,303 "," 9,021 "," 6,912 "," 25,239 "," 33,827 "," 33,827 ", -   ,,,,3," 33,827 "," 33,827 ", Yes ,,
West Kordofan,SD18,Abyei,SD18087," 22,413 ", IDPs ," 11,207 "," 5,673 "," 10,122 "," 16,632 "," 4,122 "," 8,665 "," 19,117 "," 19,117 ", -   ,,,,3," 19,117 "," 19,117 ", Yes ,,
West Kordofan,SD18,As Sunut,SD18092," 10,992 ", IDPs , -   ," 4,367 "," 5,496 "," 5,496 "," 2,021 "," 5,496 "," 2,290 "," 5,496 ", -   ,,,,4," 5,496 "," 5,496 ", Yes ,,
West Kordofan,SD18,Babanusa,SD18100," 27,721 ", IDPs , -   ," 12,240 "," 17,325 "," 6,653 "," 5,098 "," 13,861 "," 24,163 "," 24,163 ", -   ,,,,4," 24,163 "," 24,163 ", Yes ,,
West Kordofan,SD18,Al Lagowa,SD18102," 22,058 ", IDPs , -   ," 8,521 "," 19,627 "," 5,294 "," 4,057 "," 14,612 "," 19,852 "," 19,852 ", -   ,,,,4," 19,852 "," 19,852 ", No ,,
West Kordofan,SD18,Al Dibab,SD18103," 22,541 ", IDPs , -   ," 9,075 "," 18,033 "," 5,410 "," 4,146 "," 10,514 "," 20,286 "," 20,287 ", -   ,,,,3," 20,287 "," 20,287 ", Yes ,,
West Kordofan,SD18,Al Idia,SD18104," 66,070 ", IDPs , -   ," 26,451 "," 59,463 "," 52,856 "," 12,151 "," 45,375 "," 59,463 "," 59,463 ", -   ,,,,4," 59,463 "," 59,463 ", Yes ,,
West Kordofan,SD18,Al Khiwai,SD18105," 13,654 ", IDPs , -   ," 5,774 "," 12,289 "," 10,132 "," 2,511 "," 9,558 "," 10,809 "," 12,289 ", -   ,,,,4," 12,289 "," 12,289 ", Yes ,,
West Kordofan,SD18,Al Meiram,SD18106," 10,984 ", IDPs , -   ," 2,635 "," 9,886 "," 8,787 "," 2,020 "," 5,492 "," 9,593 "," 9,886 ", -   ,,,,4," 9,886 "," 9,886 ", Yes ,,
Khartoum,SD01,Jebel Awlia,SD01001," 1,043,201 ", Non-displaced , -   ," 226,903 "," 527,755 "," 802,222 "," 176,298 "," 728,757 "," 14,489 "," 344,256 ", -   ,,,,4," 802,222 "," 802,222 ", No ,,
Khartoum,SD01,Um Bada,SD01002," 1,151,779 ", Non-displaced , -   ," 199,862 "," 788,163 "," 885,718 "," 194,648 "," 572,946 ", -   ," 460,712 ", -   ,,,,3," 885,718 "," 885,718 ", No ,,
Khartoum,SD01,Bahri,SD01003," 237,728 ", Non-displaced , -   ," 32,467 "," 139,713 "," 106,112 "," 40,175 "," 118,864 "," 19,811 "," 67,348 ", -   ,,,,3," 139,713 "," 139,713 ", No ,,
Khartoum,SD01,Sharg An Neel,SD01004," 843,614 ", Non-displaced , -   ," 172,635 "," 408,984 "," 420,583 "," 142,568 "," 420,583 "," 52,726 "," 362,332 ", -   ,,,,3," 420,583 "," 420,583 ", No ,,
Khartoum,SD01,Karrari,SD01005," 860,881 ", Non-displaced , -   ," 147,954 "," 514,806 "," 514,806 "," 145,486 "," 428,791 "," 23,913 "," 258,264 ", -   ,,,,4," 514,806 "," 514,806 ", No ,,
Khartoum,SD01,Um Durman,SD01006," 275,436 ", Non-displaced , -   ," 48,741 "," 125,406 "," 137,263 "," 46,548 "," 137,263 ", -   ," 96,403 ", -   ,,,,4," 137,263 "," 137,263 ", No ,,
Khartoum,SD01,Khartoum,SD01007," 36,129 ", Non-displaced , -   ," 6,852 "," 10,459 "," 24,748 "," 6,105 "," 25,290 "," 5,939 "," 15,734 ", -   ,,,,4," 25,290 "," 25,290 ", No ,,
North Darfur,SD02,Dar As Salam,SD02113," 32,007 ", Non-displaced , -   ," 11,627 "," 27,526 "," 19,684 "," 5,976 "," 16,004 ", -   ," 27,526 ", -   ,,,,4," 27,526 "," 27,526 ", Yes ,,
North Darfur,SD02,Al Fasher,SD02114," 310,924 ", Non-displaced , -   ," 121,856 "," 292,269 "," 230,721 "," 58,045 "," 212,908 "," 99,616 "," 292,269 ", -   ,,,,5," 292,269 "," 305,310 ", Yes ,,
North Darfur,SD02,Al Koma,SD02116," 6,637 ", Non-displaced , -   ," 2,425 "," 6,092 "," 5,310 "," 1,239 "," 4,646 "," 1,991 "," 6,092 ", -   ,,,,4," 6,092 "," 6,092 ", Yes ,,
North Darfur,SD02,Al Malha,SD02117," 14,748 ", Non-displaced , -   ," 5,278 "," 12,683 "," 3,540 "," 2,753 "," 10,324 ", 819 ," 12,683 ", -   ,,,,4," 12,683 "," 12,683 ", Yes ,,
North Darfur,SD02,As Serief,SD02118," 69,707 ", Non-displaced , -   ," 26,825 "," 60,645 "," 16,730 "," 13,013 "," 48,795 "," 39,563 "," 60,645 ", -   ,,,,4," 60,645 "," 60,645 ", Yes ,,
North Darfur,SD02,At Tawisha,SD02119," 126,850 ", Non-displaced , -   ," 51,530 "," 102,749 "," 30,444 "," 23,680 "," 83,566 "," 86,118 "," 102,749 ", -   ,,,,4," 102,749 "," 102,749 ", Yes ,,
North Darfur,SD02,Um Baru,SD02120," 131,962 ", Non-displaced , -   ," 52,273 "," 113,487 "," 31,671 "," 24,635 "," 90,350 "," 12,909 "," 113,487 ", -   ,,,,4," 113,487 "," 113,487 ", Yes ,,
North Darfur,SD02,Kebkabiya,SD02124," 15,512 ", Non-displaced , -   ," 4,931 "," 13,961 "," 10,778 "," 2,896 "," 13,961 "," 13,260 "," 12,720 ", -   ,,,,4," 13,961 "," 13,961 ", Yes ,,
North Darfur,SD02,Kelemando,SD02126," 88,271 ", Non-displaced , -   ," 26,428 "," 74,236 "," 21,185 "," 16,479 "," 61,790 "," 19,703 "," 69,734 ", -   ,,,,4," 74,236 "," 74,236 ", No ,,
North Darfur,SD02,Kutum,SD02128," 27,140 ", Non-displaced , -   ," 10,464 "," 24,125 "," 6,514 "," 5,066 "," 24,426 "," 14,073 "," 22,614 ", -   ,,,,4," 24,426 "," 24,426 ", No ,,
North Darfur,SD02,Melit,SD02129," 152,877 ", Non-displaced , -   ," 56,397 "," 142,543 "," 36,690 "," 28,539 "," 128,864 "," 87,557 "," 142,543 ", -   ,,,,5," 142,543 "," 145,233 ", Yes ,,
North Darfur,SD02,Saraf Omra,SD02133," 135,723 ", Non-displaced , -   ," 31,222 "," 116,021 "," 32,574 "," 25,337 "," 82,327 "," 99,182 "," 116,021 ", -   ,,,,4," 116,021 "," 116,021 ", Yes ,,
North Darfur,SD02,Um Kadadah,SD02136," 115,196 ", Non-displaced , -   ," 50,161 "," 103,676 "," 70,846 "," 21,505 "," 103,676 "," 11,331 "," 100,221 ", -   ,,,,5," 103,676 "," 115,196 ", Yes ,,
North Darfur,SD02,Kernoi,SD02168," 122,722 ", Non-displaced , -   ," 48,137 "," 105,105 "," 29,453 "," 22,910 "," 83,533 "," 2,383 "," 105,105 ", -   ,,,,4," 105,105 "," 105,105 ", Yes ,,
North Darfur,SD02,Al Lait,SD02169," 121,045 ", Non-displaced , -   ," 46,826 "," 108,940 "," 89,821 "," 22,597 "," 79,378 "," 108,940 "," 90,784 ", -   ,,,,4," 108,940 "," 108,940 ", Yes ,,
North Darfur,SD02,Tawila,SD02170," 63,171 ", Non-displaced , -   ," 15,770 "," 53,455 "," 50,537 "," 11,793 "," 31,586 ", -   ," 53,455 ", -   ,,,,5," 53,455 "," 56,854 ", Yes ,,
North Darfur,SD02,At Tina,SD02171," 48,177 ", Non-displaced , -   , 319 ," 26,016 "," 11,562 "," 8,994 "," 24,089 "," 1,947 "," 26,016 ", -   ,,,,3," 26,016 "," 26,016 ", Yes ,,
South Darfur,SD03,Al Radoum,SD03141," 18,132 ", Non-displaced , -   ," 4,567 "," 16,045 "," 4,352 "," 3,385 "," 9,066 ", -   ," 16,045 ", -   ,,,,3," 16,045 "," 16,045 ", Yes ,,
South Darfur,SD03,Ed Al Fursan,SD03143," 57,107 ", Non-displaced , -   ," 18,088 "," 40,723 "," 34,264 "," 10,661 "," 28,554 "," 32,561 "," 39,975 ", -   ,,,,3," 40,723 "," 40,723 ", No ,,
South Darfur,SD03,Kas,SD03144," 142,851 ", Non-displaced , -   ," 36,147 "," 113,852 "," 87,853 "," 26,668 "," 70,723 "," 23,040 "," 104,481 ", -   ,,,,4," 113,852 "," 113,852 ", No ,,
South Darfur,SD03,Mershing,SD03145," 8,682 ", Non-displaced , -   ," 2,668 "," 6,946 "," 6,946 "," 1,621 "," 4,341 "," 4,675 "," 6,689 ", -   ,,,,4," 6,946 "," 6,946 ", Yes ,,
South Darfur,SD03,Um Dafoug,SD03146," 48,235 ", Non-displaced , -   ," 18,910 ", -   ," 11,576 "," 9,005 "," 24,081 "," 2,495 "," 24,081 ", -   ,,,,3," 24,081 "," 24,081 ", Yes ,,
South Darfur,SD03,Sharg Aj Jabal,SD03147," 166,420 ", Non-displaced , -   ," 27,036 "," 157,965 "," 123,492 "," 31,067 "," 115,910 "," 52,006 "," 157,965 ", -   ,,,,4," 157,965 "," 157,965 ", Yes ,,
South Darfur,SD03,Tulus,SD03149," 310,422 ", Non-displaced , -   ," 57,110 "," 252,684 ", -   ," 57,950 "," 154,409 "," 164,341 "," 252,684 ", -   ,,,,3," 252,684 "," 252,684 ", Yes ,,
South Darfur,SD03,Al Wihda,SD03150," 50,199 ", Non-displaced , -   ," 15,254 "," 39,265 "," 12,048 "," 9,035 "," 35,139 "," 39,265 "," 38,653 ", -   ,,,,4," 39,265 "," 39,265 ", Yes ,,
South Darfur,SD03,Nitega,SD03151," 108,645 ", Non-displaced , -   ," 39,245 "," 107,711 "," 86,916 "," 20,282 "," 53,871 "," 58,849 "," 107,711 ", -   ,,,,4," 107,711 "," 107,711 ", Yes ,,
South Darfur,SD03,Gereida,SD03153," 142,940 ", Non-displaced , -   ," 51,018 "," 124,558 "," 34,306 "," 26,685 "," 100,058 "," 65,972 "," 124,558 ", -   ,,,,4," 124,558 "," 124,558 ", Yes ,,
South Darfur,SD03,Shattaya,SD03154," 160,397 ", Non-displaced , -   ," 58,900 "," 141,149 "," 128,318 "," 29,944 "," 79,304 "," 123,268 "," 141,149 ", -   ,,,,4," 141,149 "," 141,149 ", Yes ,,
